"","SurveyID","SurveyDate","StreamName","SpeciesAbbr","LiveTotal","RunYear"
"278",279507,"09/08/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"279",279509,"09/14/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"280",279511,"09/21/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"281",279512,"09/30/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"282",279513,"10/06/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2010
"283",279514,"10/10/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"284",279515,"10/20/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",18,2010
"285",279516,"10/25/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"286",279517,"10/29/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2010
"287",279520,"11/07/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"288",279521,"11/09/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"289",279522,"11/16/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"290",279523,"09/14/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2010
"291",279524,"09/21/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"292",279525,"09/30/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",11,2010
"293",279526,"10/06/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",8,2010
"294",279527,"10/10/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"295",279528,"10/20/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",10,2010
"296",279529,"10/25/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"297",279530,"10/29/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2010
"298",279531,"11/02/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"299",279532,"11/07/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"300",279533,"11/09/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"301",279534,"11/12/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"302",279535,"11/16/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"303",279536,"09/14/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",8,2010
"304",279537,"09/21/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"305",279538,"09/30/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",22,2010
"306",279539,"10/06/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",7,2010
"307",279540,"10/10/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"308",279541,"10/20/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2010
"309",279542,"10/25/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"310",279543,"10/29/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"311",279544,"11/02/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"312",279545,"11/07/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"313",279546,"11/08/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"314",279547,"11/16/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"315",279548,"11/22/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"316",279549,"11/29/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2010
"317",279550,"10/13/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"318",279654,"11/16/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2010
"319",279656,"12/12/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2010
"320",280733,"09/15/2009","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2009
"321",280738,"09/25/2009","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2009
"322",280742,"10/08/2009","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2009
"323",280747,"10/22/2009","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2009
"324",280960,"10/01/2009","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2009
"325",289513,"09/27/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"326",289514,"10/27/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"327",289515,"11/10/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"328",289516,"10/07/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"329",289517,"10/28/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"330",289518,"11/05/2010","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2010
"331",289967,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"332",289968,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",48,2011
"333",289969,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",41,2011
"334",289970,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"335",289971,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"336",289971,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1,2011
"337",289972,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"338",289972,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",5,2011
"339",289973,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"340",289973,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"341",289974,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"342",289974,"08/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"343",293434,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1,2011
"344",293435,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"345",293436,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1870,2011
"346",293437,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2184,2011
"347",293438,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",3520,2011
"348",293439,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1191,2011
"349",293440,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",50,2011
"350",293441,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",370,2011
"351",293448,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"352",293448,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",711,2011
"353",293449,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"354",293449,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",332,2011
"355",293450,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"356",293450,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",304,2011
"357",293451,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"358",293451,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1951,2011
"359",293452,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"360",293452,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",16,2011
"361",293453,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"362",293453,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",44,2011
"363",293454,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"364",293454,"08/31/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",103,2011
"365",293455,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"366",293455,"09/07/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",106,2011
"367",293456,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"368",293456,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",20,2011
"369",293457,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"370",293457,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",119,2011
"371",293457,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2011
"372",293458,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"373",293458,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",10,2011
"374",293459,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"375",293459,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",91,2011
"376",293460,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"377",293460,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",120,2011
"378",293461,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"379",293461,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",383,2011
"380",293462,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"381",293462,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",20,2011
"382",293463,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"383",293463,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",3917,2011
"384",293464,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"385",293464,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"386",293465,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"387",293465,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",295,2011
"388",293466,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"389",293466,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"390",293467,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"391",293467,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",102,2011
"392",293468,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"393",293468,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"394",293469,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"395",293469,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",42,2011
"396",293470,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"397",293470,"09/02/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"398",293471,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"399",293471,"09/08/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",70,2011
"400",293476,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1990,2011
"401",293477,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",4290,2011
"402",293478,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",855,2011
"403",293479,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",40,2011
"404",293480,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"405",293480,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",5160,2011
"406",293480,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",2,2011
"407",293481,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"408",293481,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",13384,2011
"409",293481,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",9,2011
"410",293482,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"411",293482,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",305,2011
"412",293483,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"413",293483,"09/13/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1592,2011
"414",293508,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"415",293508,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",370,2011
"416",293508,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2011
"417",293509,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"418",293509,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1118,2011
"419",293511,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"420",293511,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2194,2011
"421",293512,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"422",293512,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",3546,2011
"423",293513,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"424",293513,"09/15/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",256,2011
"425",293569,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"426",293569,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",390,2011
"427",293569,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2011
"428",293570,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"429",293570,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1510,2011
"430",293570,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",11,2011
"431",293571,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"432",293571,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",750,2011
"433",293571,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2011
"434",293572,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2011
"435",293572,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1230,2011
"436",293572,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2011
"437",293575,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"438",293575,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",340,2011
"439",293593,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"440",293593,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",258,2011
"441",293594,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"442",293594,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",322,2011
"443",293595,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"444",293595,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",692,2011
"445",293596,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"446",293596,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1625,2011
"447",293597,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",5,2011
"448",293597,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",302,2011
"449",293597,"09/20/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2011
"450",294486,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",110,2011
"451",294487,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",7390,2011
"452",294488,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1200,2011
"453",294489,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2011
"454",294490,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"455",294490,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1172,2011
"456",294491,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"457",294491,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",10130,2011
"458",294491,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",3,2011
"459",294492,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"460",294492,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2300,2011
"461",294493,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"462",294493,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",590,2011
"463",294493,"09/22/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",4,2011
"464",294567,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2011
"465",294568,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2011
"466",294569,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2011
"467",294570,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2011
"468",294571,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"469",294571,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",200,2011
"470",294572,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"471",294572,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2950,2011
"472",294573,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"473",294573,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",800,2011
"474",294574,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"475",294574,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",830,2011
"476",294574,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",10,2011
"477",294575,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"478",294575,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",450,2011
"479",294576,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"480",294576,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1740,2011
"481",294577,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"482",294577,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",660,2011
"483",294578,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"484",294578,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1310,2011
"485",294579,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2011
"486",294579,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1110,2011
"487",294580,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",7,2011
"488",294580,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",287,2011
"489",294580,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",5,2011
"490",294581,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"491",294581,"09/29/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",50,2011
"492",294582,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2011
"493",294582,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",459,2011
"494",294583,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2011
"495",294583,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",65,2011
"496",294584,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"497",294584,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",785,2011
"498",294585,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"499",294585,"09/28/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1020,2011
"500",294637,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"501",294637,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",161,2011
"502",294638,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"503",294638,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",558,2011
"504",294639,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2011
"505",294639,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",620,2011
"506",294640,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"507",294640,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",647,2011
"508",294651,"10/12/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2011
"509",294641,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2011
"510",294641,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",681,2011
"511",294642,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2011
"512",294642,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",761,2011
"513",294643,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2011
"514",294643,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",350,2011
"515",294644,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2011
"516",294644,"10/10/2011","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",380,2011
